frequency_hz,power_watts
25316059.683175713,26154249070.879616
25447590.849799234,26060547185.113865
25579805.394800350,25967181001.718014
25712706.868714035,25874149317.983170
25846298.840522278,25781450935.509666
25980584.897749897,25689084660.190979
26115568.646561071,25597049302.198711
26251253.711855877,25505343675.967339
26387643.737367831,25413966600.178814
26524742.385761648,25322916897.747196
26662553.338731796,25232193395.803864
26801080.297101069,25141794925.681976
26940326.980920162,25051720322.901791
27080297.129567470,24961968427.155499
27220994.501849730,24872538082.292141
27362422.876102623,24783428136.302998
27504586.050292473,24694637441.306629
27647487.842118170,24606164853.533897
27791132.089113634,24518009233.313614
27935522.648751114,24430169445.057453
28080663.398544416,24342644357.245670
28226558.236153271,24255432842.412365
28373211.079487886,24168533777.130878
28520625.866814394,24081946041.999413
28668806.556860253,23995668521.626705
28817757.128920801,23909700104.617561
28967481.582965985,23824039683.558411
29117983.939748034,23738686155.003349
29269268.240909059,23653638419.459564
29421338.549089842,23568895381.373501
29574198.948038861,23484455949.116608
29727853.542721909,23400319034.971127
29882306.459432561,23316483555.116360
30037561.845902629,23232948429.614586
30193623.871413790,23149712582.396992
30350496.726909410,23066774941.250149
30508184.625107359,22984134437.801819
30666691.800612755,22901790007.507519
30826022.510031935,22819740589.636677
30986181.032086629,22737985127.258862
31147171.667729136,22656522567.230232
31308998.740257416,22575351860.180283
31471666.595431466,22494471960.497768
31635179.601589952,22413881826.317562
31799542.149767440,22333580419.507294
31964758.653812598,22253566705.653854
32130833.550506312,22173839654.049969
32297771.299681116,22094398237.681213
32465576.384340808,22015241433.212429
32634253.310781114,21936368220.974869
32803806.608710304,21857777584.952908
32974240.831371088,21779468512.770824
33145560.555662774,21701439995.680050
33317770.382264435,21623691028.545998
33490874.935758054,21546220609.835033
33664878.864752986,21469027741.601845
33839786.842010729,21392111429.476242
34015603.564570330,21315470682.650677
34192333.753874816,21239104513.867310
34369982.155897535,21163011939.405247
34548553.541269928,21087191979.067879
34728052.705409467,21011643656.170586
34908484.468648724,20936365997.527603
35089853.676364407,20861358033.439823
35272165.199107744,20786618797.682320
35455423.932735145,20712147327.491829
35639634.798539959,20637942663.554218
35824802.743384220,20564003849.992424
36010932.739831753,20490329934.353798
36198029.786281638,20416919967.598141
36386098.907102399,20343773004.085339
36575145.152767189,20270888101.563068
36765173.599988982,20198264321.154900
36956189.351857215,20125900727.348087
37148197.537974671,20053796387.981388
37341203.314595513,19981950374.233337
37535211.864763327,19910361760.609974
37730228.398450620,19839029624.933186
37926258.152698524,19767953048.328712
38123306.391757801,19697131115.214233
38321378.407229714,19626562913.287613
38520479.518208459,19556247533.515427
38720615.071423903,19486184070.120731
38921790.441385105,19416371620.571880
39124011.030524962,19346809285.570534
39327282.269344822,19277496169.040386
39531609.616560593,19208431378.115330
39736998.559249230,19139614023.128242
39943454.612996362,19071043217.599186
40150983.322043948,19002718078.224457
40359590.259439491,18934637724.864700
40569281.027185522,18866801280.533840
40780061.256390363,18799207871.387825
40991936.607418880,18731856626.713295
41204912.770044796,18664746678.916248
41418995.463603392,18597877163.511127
41634190.437145047,18531247219.109394
41850503.469589941,18464855987.408684
42067940.369882733,18398702613.181637
42286506.977148898,18332786244.264782
42506209.160851374,18267106031.547775
42727052.820948519,18201661128.962337
42949043.888052024,18136450693.471268
43172188.323586546,18071473885.057831
43396492.119949579,18006729866.714642
43621961.300672792,17942217804.433136
43848601.920583189,17877936867.192726
44076420.065966129,17813886226.950020
44305421.854728609,17750065058.628189
44535613.436563529,17686472540.106598
44767000.993115164,17623107852.209770
44999590.738144644,17559970178.697102
45233388.917697154,17497058706.252373
45468401.810269527,17434372624.473206
45704635.726979181,17371911125.860508
45942097.011733055,17309673405.808334
46180792.041398361,17247658662.593231
46420727.225973621,17185866097.364151
46661909.008761182,17124294914.132065
46904343.866539694,17062944319.759600
47148038.309738412,17001813523.951033
47392998.882611908,16940901739.241997
47639232.163415775,16880208180.989254
47886744.764583610,16819732067.360807
48135543.332904033,16759472619.325573
48385634.549699582,16699429060.643566
48637025.131005898,16639600617.855816
48889721.827752516,16579986520.274321
49143731.425943553,16520585999.972174
49399060.746840328,16461398291.773880
49655716.647144347,16402422633.245121
49913706.019181833,16343658264.683149
50173035.791088223,16285104429.107048
50433712.926994614,16226760372.247906
50695744.427214690,16168625342.539009
50959137.328432582,16110698591.106382
51223898.703892268,16052979371.758886
51490035.663586892,15995466940.978828
51757555.354450129,15938160557.912289
52026464.960547872,15881059484.359489
52296771.703271598,15824162984.765459
52568482.841531664,15767470326.210487
52841605.671952643,15710980778.400555
53116147.529069066,15654693613.658184
53392115.785522841,15598608106.912783
53669517.852260545,15542723535.691547
53948361.178732917,15487039180.110044
54228653.253094777,15431554322.862886
54510401.602406003,15376268249.214542
54793613.792834125,15321180246.990215
55078297.429856822,15266289606.566576
55364460.158466637,15211595620.862549
55652109.663376018,15157097585.330423
55941253.669224158,15102794797.946512
56231899.940783769,15048686559.202347
56524056.283170015,14994772172.095549
56817730.542049922,14941050942.120785
57112930.603853509,14887522177.260988
57409664.395984896,14834185187.978355
57707939.887035623,14781039287.205378
58007765.086998567,14728083790.336193
58309148.047482885,14675318015.217539
58612096.861930735,14622741282.140165
58916619.665833905,14570352913.829992
59222724.636952758,14518152235.439323
59530419.995535582,14466138574.538195
59839714.004539870,14414311261.105894
60150614.969853431,14362669627.522003
60463131.240517974,14311213008.557993
60777271.208953053,14259940741.368681
61093043.311181925,14208852165.483629
61410456.027057350,14157946622.798571
61729517.880489834,14107223457.567104
62050237.439676382,14056682016.392050
62372623.317330472,14006321648.217199
62696684.170913868,13956141704.318871
63022428.702868313,13906141538.297453
63349865.660849772,13856320506.069252
63679003.837963067,13806677965.858110
64009852.072998524,13757213278.187054
64342419.250668593,13707925805.870251
64676714.301846899,13658814914.004580
65012746.203807861,13609879969.961651
65350523.980468296,13561120343.379564
65690056.702628918,13512535406.154745
66031353.488218516,13464124532.433872
66374423.502538614,13415887098.606010
66719275.958509527,13367822483.294249
67065920.116918251,13319930067.347891
67414365.286666393,13272209233.834501
67764620.825020671,13224659368.031908
68116696.137863904,13177279857.420200
68470600.679948211,13130070091.674026
68826343.955148026,13083029462.654518
69183935.516715914,13036157364.401646
69543384.967538789,12989453193.126335
69904701.960396409,12942916347.202595
70267896.198219731,12896546227.159950
70632977.434352010,12850342235.675615
70999955.472810641,12804303777.566740
71368840.168550208,12758430259.782917
71739641.427727833,12712721091.398335
72112369.207968175,12667175683.604345
72487033.518631563,12621793449.701811
72863644.421082407,12576573805.093481
73242212.028960019,12531516167.276501
73622746.508449286,12486619955.835081
74005258.078554317,12441884592.432680
74389757.011372536,12397309500.804880
74776253.632371143,12352894106.751713
75164758.320663467,12308637838.130487
75555281.509288371,12264540124.848202
75947833.685490176,12220600398.854403
76342425.391000196,12176818094.133652
76739067.222320452,12133192646.698526
77137769.831007242,12089723494.582027
77538543.923957884,12046410077.830532
77941400.263697892,12003251838.496574
78346349.668670580,11960248220.631643
78753403.013526738,11917398670.278919
79162571.229417205,11874702635.466331
79573865.304286152,11832159566.199232
79987296.283166781,11789768914.453501
80402875.268476978,11747530134.168398
80820613.420318052,11705442681.239466
81240521.956774384,11663506013.511662
81662612.154214367,11621719590.772305
82086895.347594038,11580082874.744038
82513382.930760369,11538595329.078072
82942086.356757939,11497256419.347071
83373017.138136178,11456065613.038460
83806186.847259194,11415022379.547457
84241607.116615504,11374126190.170233
84679289.639131159,11333376518.097084
85119246.168483481,11292772838.405840
85561488.519416600,11252314628.054808
86006028.568059444,11212001365.876205
86452878.252243549,11171832532.569456
86902049.571824372,11131807610.694466
87353554.589003220,11091926084.664894
87807405.428651810,11052187440.741653
88263614.278636888,11012591167.026125
88722193.390148193,10973136753.453718
89183155.078027084,10933823691.787233
89646511.721098006,10894651475.610245
90112275.762499824,10855619600.320713
90580459.710020646,10816727563.124422
91051076.136433646,10777974863.028429
91524137.679834351,10739361000.834766
91999657.043980926,10700885479.133844
92477646.998634130,10662547802.298185
92958120.379900977,10624347476.475975
93441090.090579093,10586284009.584669
93926569.100503996,10548356911.304661
94414570.446896166,10510565693.073130
94905107.234712005,10472909868.077477
95398192.636995316,10435388951.249212
95893839.895231903,10398002459.257729
96392062.319703877,10360749910.504028
96892873.289848015,10323630825.114454
97396286.254614741,10286644724.934668
97902314.732829168,10249791133.523304
98410972.313554898,10213069576.145992
98922272.656457767,10176479579.769182
99436229.492173433,10140020673.053972
99952856.622675776,10103692386.350176
100472167.921648428,10067494251.690207
100994177.334855273,10031425802.782984
101518898.880517840,9995486575.008076
102046346.649688587,9959676105.409550
102576534.806632176,9923993932.690142
103109477.589204550,9888439597.205271
103645189.309234098,9853012640.957058
104183684.352908880,9817712607.588490
104724977.181159571,9782539042.377546
105269082.330050826,9747491492.231346
105816014.411170334,9712569505.680214
106365788.112019867,9677772632.872023
106918418.196412370,9643100425.566231
107473919.504867062,9608552437.128258
108032306.955006734,9574128222.523663
108593595.541961342,9539827338.312349
109157800.338767216,9505649342.642982
109724936.496774927,9471593795.247232
110295019.246054813,9437660257.434040
110868063.895804659,9403848292.084106
111444085.834763959,9370157463.644115
112023100.531623542,9336587338.121239
112605123.535444111,9303137483.077505
113190170.476072535,9269807467.624186
113778257.064560145,9236596862.416256
114369399.093587369,9203505239.647011
114963612.437886521,9170532173.042316
115560913.054666668,9137677237.855251
116161316.984045431,9104940010.860666
116764840.349475965,9072320070.349678
117371499.358183250,9039816996.124187
117981310.301597938,9007430369.491606
118594289.555792376,8975159773.259298
119210453.581923738,8943004791.729351
119829818.926672235,8910965010.693151
120452402.222688839,8879040017.426008
121078220.189040497,8847229400.681931
121707289.631657660,8815532750.688293
122339627.443788484,8783949659.140486
122975250.606451079,8752479719.196796
123614176.188887969,8721122525.473011
124256421.349028036,8689877674.037329
124902003.333943188,8658744762.405100
125550939.480315134,8627723389.533606
126203247.214899376,8596813155.816914
126858944.054991663,8566013663.080844
127518047.608902022,8535324514.577643
128180575.576423481,8504745314.980991
128846545.749310985,8474275670.380913
129515976.011757687,8443915188.278689
130188884.340873584,8413663477.581740
130865288.807171449,8383520148.598701
131545207.575050533,8353484813.034280
132228658.903282776,8323557083.984363
132915661.145506829,8293736575.930985
133606232.750716656,8264022904.737310
134300392.263760775,8234415687.642791
134998158.325838566,8204914543.258173
135699549.674999356,8175519091.560554
136404585.146649331,8146228953.888580
137113283.674052954,8117043752.937457
137825664.288845420,8087963112.754190
138541746.121541858,8058986658.732702
139261548.402049571,8030114017.608966
139985090.460187703,8001344817.456223
140712391.726204693,7972678687.680301
141443471.731298298,7944115259.014619
142178350.108144224,7915654163.515651
142917046.591418535,7887295034.558007
143659581.018331856,7859037506.829873
144405973.329160243,7830881216.328147
145156243.567778975,7802825800.353902
145910411.882204860,7774870897.507554
146668498.525132626,7747016147.684402
147430523.854482919,7719261192.069790
148196508.333947241,7691605673.134587
148966472.533535659,7664049234.630600
149740437.130132854,7636591521.585951
150518422.908051491,7609232180.300467
151300450.759588689,7581970858.341219
152086541.685591161,7554807204.537870
152876716.796014398,7527740868.978251
153670997.310493886,7500771503.003811
154469404.558912963,7473898759.205083
155271959.981973886,7447122291.417293
156078685.131777942,7420441754.715861
156889601.672399104,7393856805.411912
157704731.380470395,7367367101.047951
158524096.145766646,7340972300.393331
159347717.971790433,7314672063.439968
160175618.976366818,7288466051.397912
161007821.392235518,7262353926.690953
161844347.567645758,7236335352.952291
162685219.966961145,7210409995.020301
163530461.171257704,7184577518.934039
164380093.878934711,7158837591.929050
165234140.906322539,7133189882.433089
166092625.188293129,7107634060.061828
166955569.778880686,7082169795.614542
167822997.851895422,7056796761.069987
168694932.701550454,7031514629.582047
169571397.743085593,7006323075.475633
170452416.513393790,6981221774.242437
171338012.671657562,6956210402.536716
172228209.999982119,6931288638.171203
173123032.404032022,6906456160.112924
174022503.913677990,6881712648.479016
174926648.683636606,6857057784.532702
175835490.994123936,6832491250.679082
176749055.251505435,6808012730.461124
177667365.988949180,6783621908.555566
178590447.867089748,6759318470.768806
179518325.674684644,6735102104.032886
180451024.329285115,6710972496.401541
181388568.877903134,6686929337.046029
182330984.497681767,6662972316.251211
183278296.496575654,6639101125.411586
184230530.314028561,6615315457.027274
185187711.521654189,6591615004.700035
186149865.823928207,6567999463.129395
187117019.058872432,6544468528.108621
188089197.198753953,6521021896.520887
189066426.350780517,6497659266.335335
190048732.757799119,6474380336.603143
191036142.799006194,6451184807.453722
192028682.990649849,6428072380.090828
193026379.986747324,6405042756.788652
194029260.579798520,6382095640.888103
195037351.701503009,6359230736.792850
196050680.423488110,6336447749.965644
197069273.958033472,6313746386.924446
198093159.658799410,6291126355.238649
199122365.021567106,6268587363.525323
200156917.684970617,6246129121.445492
201196845.431244582,6223751339.700364
202242176.186968058,6201453730.027576
203292938.023811877,6179236005.197555
204349159.159298331,6157097879.009728
205410867.957552195,6135039066.288922
206478092.930068433,6113059282.881648
207550862.736475229,6091158245.652408
208629206.185301065,6069335672.480118
209713152.234753519,6047591282.254442
210802729.993494391,6025924794.872128
211897968.721418679,6004335931.233493
212998897.830446512,5982824413.238721
214105546.885306001,5961389963.784374
215217945.604333192,5940032306.759782
216336123.860267669,5918751167.043459
217460111.681052089,5897546270.499580
218589939.250644624,5876417343.974525
219725636.909822524,5855364115.293222
220867235.157003194,5834386313.255722
222014764.649060369,5813483667.633717
223168256.202144891,5792655909.167035
224327740.792517424,5771902769.560144
225493249.557377845,5751223981.478764
226664813.795698464,5730619278.546340
227842464.969071120,5710088395.340692
229026234.702544510,5689631067.390554
230216154.785480082,5669247031.172141
231412257.172402948,5648936024.105818
232614573.983857006,5628697784.552683
233823137.507274359,5608532051.811167
235037980.197834581,5588438566.113751
236259134.679343015,5568417068.623531
237486633.745104134,5548467301.430963
238720510.358799011,5528589007.550502
239960797.655376613,5508781930.917279
241207528.941940576,5489045816.383807
242460737.698640674,5469380409.716773
243720457.579578876,5449785457.593627
244986722.413705200,5430260707.599402
246259566.205732971,5410805908.223475
247539023.137049258,5391420808.856293
248825127.566629499,5372105159.786126
250117914.031967521,5352858712.195920
251417417.249994636,5333681218.160003
252723672.118019342,5314572430.640971
254036713.714661181,5295532103.486475
255356577.300789773,5276559991.426010
256683298.320477962,5257655850.067828
258016912.401950389,5238819435.895753
259357455.358537287,5220050506.266015
260704963.189643443,5201348819.404196
262059472.081706583,5182714134.402035
263421018.409176528,5164146211.214392
264789638.735488832,5145644810.656132
266165369.814043343,5127209694.399015
267548248.589198977,5108840624.968646
268938312.197256863,5090537365.741477
270335597.967465401,5072299680.941635
271740143.423019588,5054127335.638001
273151986.282065034,5036020095.741097
274571164.458717644,5017977728.000149
275997716.064078629,5000000000.000000
277431679.407254279,4833829668.015105
278873092.996392906,4673181851.876424
280321995.539709628,4517873015.926005
281778425.946534038,4367725724.141600
283242423.328351438,4222568437.421604
284714026.999849975,4082235317.606467
286193276.479984224,3946566038.013041
287680211.493027449,3815405600.265580
289174871.969646215,3688604157.214948
290677298.047969460,3566016841.741825
292187530.074662626,3447503601.250566
293705608.606018424,3332929037.662780
295231574.409042299,3222162252.728614
296765468.462543547,3115076698.479531
298307331.958244264,3011550032.650580
299857206.301875949,2911463978.907590
301415133.114299774,2814704191.720162
302981154.232620597,2721160125.724627
304555311.711307049,2630724909.429432
306137647.823329091,2543295223.117268
307728205.061283767,2458771180.805069
309327026.138544738,2377056216.127123
310934153.990405619,2298056972.011003
312549631.775229275,2221683194.019149
314173502.875614285,2147847627.236022
315805810.899556398,2076465916.581827
317446599.681615353,2007456510.439082
319095913.284101427,1940740567.482064
320753795.998247981,1876241866.603055
322420292.345410347,1813886719.831542
324095447.078257203,1753603888.148028
325779305.181968689,1695324500.095316
327471911.875453413,1638981973.094692
329173312.612552404,1584511937.377381
330883553.083268881,1531852162.443774
332602679.214991510,1480942485.966734
334330737.173723221,1431724745.058008
336067773.365329683,1384142709.818526
337813834.436780930,1338142019.097497
339568967.277400136,1293670118.386223
341333219.020132482,1250676199.775987
343106637.042799711,1209111143.911464
344889268.969382167,1168927463.873383
346681162.671293497,1130079250.925763
348482366.268662214,1092522122.066627
350292928.131633461,1056213169.321676
352112896.881656766,1021110910.723076
353942321.392801881,987175242.917406
355781250.793066740,954367395.348835
357629734.465692520,922649885.964682
359487822.050498426,891986478.393350
361355563.445210576,862342140.545218
363233008.806797266,833683004.589409
365120208.552826464,805976328.260836
367017213.362807810,779190457.453022
368924074.179563880,753294790.054121
370840842.210593939,728259740.984964
372767568.929444492,704056708.398809
374704306.077102125,680658041.004632
376651105.663370788,658037006.476246
378608019.968279302,636167760.911345
380575101.543480515,615025319.305588
382552403.213658154,594585527.007952
384539978.077954412,574825032.124687
386537879.511391580,555721258.840399
388546161.166300297,537252381.625884
390564876.973771691,519397300.302984
392594081.145092726,502135615.938293
394633828.173213422,485447607.537912
396684172.834205270,469314209.516734
398745170.188727379,453716989.916600
400816875.583516538,438638129.348274
402899344.652860343,424060400.633259
404992633.320102692,409967149.122284
407096797.799140811,396342273.667766
409211894.595929682,383170208.228754
411337980.510009468,370435904.087136
413475112.636026025,358124812.654879
415623348.365258813,346222868.852687
417782745.387174070,334716475.041085
419953361.690960526,323592485.485407
422135255.567098320,312838191.337215
424328485.608919621,302441306.114797
426533110.714176536,292389951.666189
428749190.086635232,282672644.598700
430976783.237651587,273278283.159497
433215949.987781763,264196134.552117
435466750.468383491,255415822.674582
437729245.123225212,246927316.264976
440003494.710120082,238720917.440993
442289560.302552462,230787250.620407
444587503.291312218,223117251.809712
446897385.386156201,215702158.248753
449219268.617450833,208533498.399542
451553215.337850690,201603082.267733
453899288.223967552,194902992.045808
456257550.278047681,188425573.067188
458628064.829677105,182163425.060984
461010895.537466943,176109393.697399
463406106.390776515,170256562.414128
465813761.711425543,164598244.514336
468233926.155416369,159127975.527317
470666664.714681149,153839505.823022
473112042.718821824,148726793.472022
475570125.836858332,143783997.342760
478040980.079006195,139005470.428247
480524671.798433006,134385753.394489
483021267.693054497,129919568.343366
485530834.807319403,125601812.782776
488053440.534004271,121427553.797170
490589152.616036892,117392022.411850
493138039.148299694,113490608.144539
495700168.579472303,109718853.738027
498275609.713863790,106072450.067897
500864431.713254213,102547231.219449
503466704.098764002,99139169.728273
506082496.752715051,95844371.978982
508711879.920500875,92659073.756856
511354924.212485611,89579635.947335
514011700.605893970,86602540.378444
516682280.446710885,83724385.801358
519366735.451612353,80941884.004589
522065137.709874272,78251856.057283
524777559.685323179,75651228.677388
527504074.218276203,73137030.720509
530244754.527490079,70706389.785466
532999674.212140977,68356528.932643
535768907.253793895,66084763.511428
538552528.018383384,63888498.093061
541350611.258225322,61765223.505431
544163232.114007473,59712513.966427
546990466.116821885,57728024.312536
549832389.190187573,55809487.319565
552689077.652081847,53954711.112406
555560608.217006087,52161576.660865
558447057.998027563,50428035.358746
561348504.508865952,48752106.683364
564265025.665968299,47131875.932856
567196699.790594935,45565492.038688
570143605.610935450,44051165.450863
573105822.264217257,42587166.093404
576083429.298822761,41171821.387797
579076506.676442504,39803514.342109
582085134.774203420,38480681.703630
585109394.386844158,37201812.172891
588149366.728877425,35965444.677049
591205133.436763406,34770166.700653
594276776.571119905,33614612.671890
597364378.618905425,32497462.402444
600468022.495652437,31417439.579227
603587791.547685981,30373310.306227
606723769.554354668,29363881.694814
609876040.730295539,28388000.500895
613044689.727688074,27444551.807371
616229801.638519645,26532457.750369
619431461.996888638,25650676.287817
622649756.781281233,24798200.008941
625884772.416897178,23974054.983318
629136595.777964592,23177299.648197
632405314.190063596,22407023.732786
635691015.432490587,21662347.218291
638993787.740594387,20942419.332524
642313719.808163643,20246417.577913
645650900.789801240,19573546.791828
649005420.303310394,18923038.238124
652377368.432117462,18294148.728885
655766835.727682352,17686159.775353
659173913.211923242,17098376.767071
662598692.379678607,16530128.178314
666041265.201143503,15980764.800885
669501724.124358177,15449659.002417
672980162.077682018,14936204.009320
676476672.472281694,14439813.213555
679991349.204658270,13959919.502456
683524286.659146786,13495974.610815
687075579.710470319,13047448.494507
690645323.726279616,12613828.724929
694233614.569705486,12194619.903564
697840548.601950049,11789343.096003
701466222.684866309,11397535.284774
705110734.183550119,11018748.840358
708774180.968975544,10652551.009786
712456661.420599699,10298523.422229
716158274.429025054,9956261.611024
719879119.398646235,9625374.551577
723619296.250311136,9305484.214634
727378905.424024224,8996225.134389
731158047.881620288,8697243.990950
734956825.109496713,8408199.206684
738775339.121329904,8128760.555970
742613692.460805416,7858608.787928
746471988.204390168,7597435.261682
750350329.964091182,7344941.593748
754248821.890228987,7100839.317140
758167568.674255967,6864849.551799
762106675.551542878,6636702.685989
766066248.304227114,6416138.068266
770046393.264043450,6202903.709693
774047217.315170407,5996755.995951
778068827.897122741,5797459.409015
782111333.007611036,5604786.258082
786174841.205464482,5418516.419440
790259461.613536119,5238437.084983
794365303.921624064,5064342.519084
798492478.389436603,4896033.823548
802641095.849542737,4733318.710374
806811267.710339546,4576011.282076
811003105.959066391,4423931.819294
815216723.164785981,4276906.575476
819452232.481430888,4134767.578373
823709747.650831580,3997352.438137
827989383.005761743,3864504.161796
832291253.473031044,3736070.973891
836615474.576545477,3611906.143081
840962162.440432668,3491867.814502
845331433.792150259,3375818.847705
849723405.965610743,3263626.659977
854138196.904352427,3155163.074864
858575925.164696455,3050304.175741
863036709.918920636,2948930.164233
867520670.958483458,2850925.223355
872027928.697213531,2756177.385189
876558604.174567580,2664578.402968
881112819.058870196,2576023.627403
885690695.650570989,2490411.887130
890292356.885553122,2407645.373117
894917926.338406801,2327629.526927
899567528.225772142,2250272.932681
904241287.409664989,2175487.212625
908939329.400818229,2103186.926155
913661780.362074971,2033289.472206
918408767.111765027,1965714.994882
923180417.127099514,1900386.292225
927976858.547620535,1837228.728009
932798220.178611994,1776170.146476
937644631.494584918,1717140.789896
942516222.642743587,1660073.218871
947413124.446468353,1604902.235291
952335468.408856273,1551564.807843
957283386.716221094,1000000.000000
962257012.241670847,1000000.000000
967256478.548663974,1000000.000000
972281919.894584179,1000000.000000
977333471.234369993,1000000.000000
982411268.224126458,1000000.000000
987515447.224756598,1000000.000000
992646145.305650830,1000000.000000
997803500.248336196,1000000.000000
1002987650.550204277,1000000.000000
1008198735.428218722,1000000.000000
1013436894.822641015,1000000.000000
1018702269.400817633,1000000.000000
1023995000.560924411,1000000.000000
1029315230.435792685,1000000.000000
1034663101.896713972,1000000.000000
1040038758.557263494,1000000.000000
1045442344.777182817,1000000.000000
1050874005.666243434,1000000.000000
1056333887.088130713,1000000.000000
1061822135.664391279,1000000.000000
1067338898.778335929,1000000.000000
1072884324.579027295,1000000.000000
1078458561.985246181,1000000.000000
1084061760.689476490,1000000.000000
1089694071.161957026,1000000.000000
1095355644.654685974,1000000.000000
1101046633.205514193,1000000.000000
1106767189.642214537,1000000.000000
1112517467.586572886,1000000.000000
1118297621.458539724,1000000.000000
1124107806.480364561,1000000.000000
1129948178.680749655,1000000.000000
1135818894.899073124,1000000.000000
1141720112.789562702,1000000.000000
1147651990.825562477,1000000.000000
1153614688.303775311,1000000.000000
1159608365.348525047,1000000.000000
1165633182.916091204,1000000.000000
1171689302.798991919,1000000.000000
1177776887.630363464,1000000.000000
1183896100.888311863,1000000.000000
1190047106.900290251,1000000.000000
1196230070.847539425,1000000.000000
1202445158.769509554,1000000.000000
1208692537.568304539,1000000.000000
1214972375.013198137,1000000.000000
1221284839.745100260,1000000.000000
1227630101.281119823,1000000.000000
1234008330.019102812,1000000.000000
1240419697.242192507,1000000.000000
1246864375.123464584,1000000.000000
1253342536.730510712,1000000.000000
1259854356.030120611,1000000.000000
1266400007.892940521,1000000.000000
1272979668.098151207,1000000.000000
1279593513.338221550,1000000.000000
1286241721.223636866,1000000.000000
1292924470.287653446,1000000.000000
1299641939.991128683,1000000.000000
1306394310.727299213,1000000.000000
1313181763.826662064,1000000.000000
1320004481.561828136,1000000.000000
1326862647.152400732,1000000.000000
1333756444.769933701,1000000.000000
1340686059.542834282,1000000.000000
1347651677.561371565,1000000.000000
1354653485.882658720,1000000.000000
1361691672.535659552,1000000.000000
1368766426.526270151,1000000.000000
1375877937.842378616,1000000.000000
1383026397.458950281,1000000.000000
1390211997.343195677,1000000.000000
1397434930.459679842,1000000.000000
1404695390.775544167,1000000.000000
1411993573.265698910,1000000.000000
1419329673.918041229,1000000.000000
1426703889.738758564,1000000.000000
1434116418.757573128,1000000.000000
1441567460.033100605,1000000.000000
1449057213.658177853,1000000.000000
1456585880.765219212,1000000.000000
1464153663.531651974,1000000.000000
1471760765.185330153,1000000.000000
1479407390.009971857,1000000.000000
1487093743.350687981,1000000.000000
1494820031.619449377,1000000.000000
1502586462.300670385,1000000.000000
1510393243.956764460,1000000.000000
1518240586.233725071,1000000.000000
1526128699.866799355,1000000.000000
1534057796.686098099,1000000.000000
1542028089.622326374,1000000.000000
1550039792.712485552,1000000.000000
1558093121.105598927,1000000.000000
1566188291.068530560,1000000.000000
1574325519.991771221,1000000.000000
1582505026.395259380,1000000.000000
1590727029.934292316,1000000.000000
1598991751.405374765,1000000.000000
1607299412.752192736,1000000.000000
1615650237.071554661,1000000.000000
1624044448.619362593,1000000.000000
1632482272.816680670,1000000.000000
1640963936.255735159,1000000.000000
1649489666.706046820,1000000.000000
1658059693.120527267,1000000.000000
1666674245.641606808,1000000.000000
1675333555.607455015,1000000.000000
1684037855.558174372,1000000.000000
1692787379.242022276,1000000.000000
1701582361.621738195,1000000.000000
1710423038.880797148,1000000.000000
1719309648.429800749,1000000.000000
1728242428.912832499,1000000.000000
1737221620.213845015,1000000.000000
1746247463.463151217,1000000.000000
1755320201.043843031,1000000.000000
1764440076.598350525,1000000.000000
1773607335.034962654,1000000.000000
1782822222.534383774,1000000.000000
1792084986.556386709,1000000.000000
1801395875.846436977,1000000.000000
1810755140.442350864,1000000.000000
1820163031.681061268,1000000.000000
1829619802.205307961,1000000.000000
1839125705.970474005,1000000.000000
1848680998.251384020,1000000.000000
1858285935.649135590,1000000.000000
1867940776.098044395,1000000.000000
1877645778.872508764,1000000.000000
1887401204.594026804,1000000.000000
1897207315.238171577,1000000.000000
1907064374.141603470,1000000.000000
1916972646.009188175,1000000.000000
1926932396.921082020,1000000.000000
1936943894.339854002,1000000.000000
1947007407.117722988,1000000.000000
1957123205.503714561,1000000.000000
1967291561.150973797,1000000.000000
1977512747.124036789,1000000.000000
1987787037.906139374,1000000.000000
1998114709.406644344,1000000.000000
2008496038.968386173,1000000.000000
2018931305.375176191,1000000.000000
2029420788.859264135,1000000.000000
2039964771.108839035,1000000.000000
2050563535.275643587,1000000.000000
2061217365.982553005,1000000.000000
2071926549.331192970,1000000.000000
2082691372.909682274,1000000.000000
2093512125.800287008,1000000.000000
2104389098.587244511,1000000.000000
2115322583.364540339,1000000.000000
2126312873.743726730,1000000.000000
2137360264.861867666,1000000.000000
2148465053.389395237,1000000.000000
2159627537.538137436,1000000.000000
2170848017.069301128,1000000.000000
2182126793.301494122,1000000.000000
2193464169.118878841,1000000.000000
2204860448.979236603,1000000.000000
2216315938.922204018,1000000.000000
2227830946.577466965,1000000.000000
2239405781.172992706,1000000.000000
2251040753.543387890,1000000.000000
2262736176.138221741,1000000.000000
2274492363.030385494,1000000.000000
2286309629.924594402,1000000.000000
2298188294.165787697,1000000.000000
2310128674.747719765,1000000.000000
2322131092.321497440,1000000.000000
2334195869.204159737,1000000.000000
2346323329.387403965,1000000.000000
2358513798.546207905,1000000.000000
2370767604.047642231,1000000.000000
2383085074.959634304,1000000.000000
2395466542.059774399,1000000.000000
2407912337.844258308,1000000.000000
2420422796.536786556,1000000.000000
2432998254.097510815,1000000.000000
2445639048.232122421,1000000.000000
2458345518.400845528,1000000.000000
2471118005.827620506,1000000.000000
2483956853.509237766,1000000.000000
